iso2,country,authority,roles,website,access_state,http_status,final_url,title,candidate_link_count,candidate_urls,error
MK,North Macedonia,Agency for Supervision of Fully Funded Pension Insurance,pensions,https://mapas.mk/,challenge-protected,200,https://mapas.mk/,Мапас - Агенција за супервизија на капитално финансирано пензиско осигурување Мапас,0,,
MK,North Macedonia,Financial Intelligence Office (FIO),financial_intelligence,,no-public-website,,,,0,,
MK,North Macedonia,Insurance Supervision Agency (ISA),insurance,http://www.aso.mk/,reachable,200,https://aso.mk/,Агенцијата за супервизија на осигурување,0,,
MK,North Macedonia,National Bank of the Republic of North Macedonia,central_banking;prudential_supervision,https://www.nbrm.mk/pocetna-en.nspx,challenge-protected,403,https://www.nbrm.mk/pocetna-en.nspx,Just a moment...,0,,
MK,North Macedonia,Securities and Exchange Commission of the Republic of North Macedonia,securities,http://www.sec.gov.mk/,reachable,200,https://www.sec.gov.mk/,Комисија за хартии од вредност,0,,
NO,Norway,Central Bank of Norway,central_banking;prudential_supervision,https://www.norges-bank.no/en/,reachable,200,https://www.norges-bank.no/en/,Norges Bank,1,https://www.norges-bank.no/en/topics/monetary-policy/Monetary-policy-meetings/2026/august-2026/,
NO,Norway,Financial Intelligence Unit Norway (EFE),financial_intelligence,http://www.okokrim.no/in-english,reachable,200,https://www.okokrim.no/english.424311.no.html,English - Økokrim,0,,
NO,Norway,Finanstilsynet (The Financial Supervisory Authority of Norway),prudential_supervision;securities;insurance,http://www.finanstilsynet.no/,reachable,200,https://www.finanstilsynet.no/,Forside - Finanstilsynet.no,0,,
OM,Oman,Central Bank of Oman,central_banking;prudential_supervision,http://www.cbo.gov.om/,timeout,,http://www.cbo.gov.om/,,0,,The operation was aborted due to timeout
OM,Oman,Financial Services Authority,securities;insurance,https://www.fsa.gov.om/,network-error,,https://www.fsa.gov.om/,,0,,fetch failed
OM,Oman,National Centre for Financial Information,financial_intelligence,https://www.fiu.gov.om/index.html,network-error,,https://www.fiu.gov.om/index.html,,0,,fetch failed
PK,Pakistan,Securities and Exchange Commission,securities;pensions,https://www.secp.gov.pk/,reachable,200,https://www.secp.gov.pk/,Securities & Exchange Commission of Pakistan (SECP),20,https://www.secp.gov.pk/enforcement/;https://www.secp.gov.pk/enforcement/orders/;https://www.secp.gov.pk/enforcement/orders/orders-issued-under-anti-money-laundering-act-2010/;https://www.secp.gov.pk/enforcement/orders/orders-issued-under-futures-market-act-2016/;https://www.secp.gov.pk/enforcement/orders/orders-issued-under-companies-act-2017/;https://www.secp.gov.pk/enforcement/orders/takaful-rules-2012/;https://www.secp.gov.pk/enforcement/orders/stock-exchanges-corporatization-demutualization-and-integration-act-2012/;https://www.secp.gov.pk/enforcement/orders/securities-ordinance-1969/;https://www.secp.gov.pk/enforcement/orders/securities-act-2015/;https://www.secp.gov.pk/enforcement/orders/secp-act-1997/;https://www.secp.gov.pk/enforcement/orders/nbfc-rules-2003/;https://www.secp.gov.pk/enforcement/orders/modaraba-floatation-and-control-ordinance-1980/;https://www.secp.gov.pk/enforcement/orders/brokers-and-agents-rules-2001/;https://www.secp.gov.pk/enforcement/orders/insurance-ordinance-2000/;https://www.secp.gov.pk/enforcement/orders/debt-securities-trustee-regulations-2012/;https://www.secp.gov.pk/enforcement/orders/companies-rules-1996/;https://www.secp.gov.pk/enforcement/orders/companies-ordinance-1984/;https://www.secp.gov.pk/enforcement/orders/companies-general-provisions-forms-rules-1985/;https://www.secp.gov.pk/enforcement/orders/companies-audit-of-cost-accounts-rules-1998/;https://www.secp.gov.pk/enforcement/orders/companies-amendments-ordinance-2002/,
PK,Pakistan,Securities and Exchange Commission of Pakistan,insurance,,no-public-website,,,,0,,
PK,Pakistan,State Bank of Pakistan,central_banking;prudential_supervision,http://www.sbp.org.pk/,timeout,,http://www.sbp.org.pk/,,0,,The operation was aborted due to timeout
PW,Palau,Financial Institutions Commission,prudential_supervision,https://ropfic.org/,access-blocked,403,https://ropfic.org/,403 - Forbidden,0,,
PW,Palau,Financial Intelligence Unit,financial_intelligence,https://palaufiu.org/,reachable,200,https://palaufiu.wordpress.com/,Financial Intelligence Unit – The Official Website of Palau's Financial Intelligence Unit,2,https://palaufiu.wordpress.com/wp-content/uploads/2026/03/notices-and-regulations-fiu-regulation-04-amlcft-reporting-entity-registry-1.pdf;https://palaufiu.wordpress.com/wp-content/uploads/2026/03/notices-and-regulations-fiu-regulation-03-other-reporting-entities-vasp-and-mvts-1.pdf,
PS,Palestine,Financial Follow-up Unit (FFU),financial_intelligence,http://www.ffu.ps/english.php,challenge-protected,404,https://www.ffu.ps/ar/english.php,FFU,0,,
PS,Palestine,Palestine Capital Market Authority,securities;insurance,http://www.pcma.ps/,reachable,200,https://www.pcma.ps/,هيئة سوق رأس المال – الموقع الرسمي لهيئة سوق رأس المال,0,,
PS,Palestine,Palestine Monetary Authority,central_banking;prudential_supervision,https://www.pma.ps/en/,reachable,200,https://www.pma.ps/en/,سلطة النقد الفلسطينية | Palestine Monetary Authority,0,,
PA,Panama,Financial Analysis Unit Panama (UAF-Panama),financial_intelligence,http://www.uaf.gob.pa/,network-error,,http://www.uaf.gob.pa/,,0,,fetch failed
PA,Panama,National Bank of Panama (Banco Nacional de Panamá),central_banking;prudential_supervision,https://www.banconal.com.pa/,challenge-protected,403,https://www.banconal.com.pa/,Just a moment...,0,,
PA,Panama,Superintendencia de Seguros y Reaseguros de Panamá,insurance,https://superseguros.gob.pa/,reachable,200,https://superseguros.gob.pa/,Superintendencia de Seguros y Reaseguros de Panamá | Inicio,14,https://superseguros.gob.pa/legal/resoluciones/;https://superseguros.gob.pa/sancion/companias-de-seguros/;https://superseguros.gob.pa/sancion/companias-de-reaseguros/;https://superseguros.gob.pa/sancion/sanciones-de-corredores-de-reaseguros/;https://superseguros.gob.pa/sancion/sanciones-de-administradora-de-reaseguros/;https://superseguros.gob.pa/sancion/corredores-de-seguros-personas-juridica/;https://superseguros.gob.pa/sancion/corredores-de-seguros-personas-natural/;https://superseguros.gob.pa/sancion/ajustadores-de-seguros/;https://superseguros.gob.pa/sancion/aseguradoras-cautivas/;https://superseguros.gob.pa/sancion/administradora-de-cautiva/;https://superseguros.gob.pa/sancion/personas-naturales-y-juridicas-sin-autorizacion/;https://superseguros.gob.pa/sancion/terceros-y-centros-docentes/;https://superseguros.gob.pa/sancion/prevencion-de-blanqueo-de-capitales/;https://superseguros.gob.pa/sancion/,
PA,Panama,Superintendencia del Mercado de Valores,securities,http://www.supervalores.gob.pa/,reachable,200,https://supervalores.gob.pa/,Superintendencia del Mercado de Valores – Superintendencia del Mercado de Valores,3,https://supervalores.gob.pa/resoluciones-generales-de-junta-directiva/;https://supervalores.gob.pa/resoluciones/;https://supervalores.gob.pa/multas-sanciones-y-fallos/,
PA,Panama,Superintendency of Banks of the Republic of Panama,prudential_supervision,http://www.superbancos.gob.pa/,access-blocked,403,https://www.superbancos.gob.pa/,403 Forbidden,0,,
PG,Papua New Guinea,Bank of Papua New Guinea,central_banking;prudential_supervision;insurance;pensions;financial_intelligence,http://www.bankpng.gov.pg/,challenge-protected,403,https://www.bankpng.gov.pg/,Just a moment...,0,,
PG,Papua New Guinea,Office of Insurance Commissioner (OIC),insurance,,no-public-website,,,,0,,
PG,Papua New Guinea,Securities Commission of Papua New Guinea,securities,http://www.scpng.gov.pg/,access-blocked,403,http://www.scpng.gov.pg/,403 - Forbidden,0,,
PY,Paraguay,Central Bank of Paraguay,central_banking;prudential_supervision;insurance,http://www.bcp.gov.py/,challenge-protected,403,https://www.bcp.gov.py/,Just a moment...,0,,
PY,Paraguay,Financial Intelligence Unit Paraguay (UAF-Seprelad),financial_intelligence,https://www.seprelad.gov.py/,reachable,200,https://www.seprelad.gov.py/,SEPRELAD,0,,
PY,Paraguay,Superintendencia de Valores Banco Central del Paraguay,securities,https://siv.bcp.gov.py/,network-error,,https://siv.bcp.gov.py/,,0,,fetch failed
PE,Peru,Central Reserve Bank of Peru,central_banking,http://www.bcrp.gob.pe/,reachable,200,https://www.bcrp.gob.pe/,,0,,
PE,Peru,Superintendencia de Banca y Seguros,prudential_supervision;insurance;pensions;financial_intelligence,http://www.sbs.gob.pe/,challenge-protected,200,https://www.sbs.gob.pe/,,0,,
PE,Peru,Superintendencia del Mercado de Valores,securities,http://www.smv.gob.pe/,reachable,200,https://www.gob.pe/smv,Superintendencia del Mercado de Valores - SMV - Plataforma del Estado Peruano,2,https://www.gob.pe/institucion/smv/tema/regulacion-y-sanciones;http://www.sanciones.gob.pe/transparencia/,
PH,Philippines,Anti-Money Laundering Council (AMLC),financial_intelligence,http://www.amlc.gov.ph/,reachable,200,https://www.amlc.gov.ph/,AMLC,0,,
PH,Philippines,Central Bank of the Philippines (Bangko Sentral ng Pilipinas),central_banking;prudential_supervision,http://www.bsp.gov.ph/,reachable,200,https://www.bsp.gov.ph/SitePages/Default.aspx,Bangko Sentral ng Pilipinas,1,https://www.bsp.gov.ph/Pages/AboutTheBank/BSPPrivacyPolicy.aspx,
PH,Philippines,Insurance Commission,insurance,http://www.insurance.gov.ph/,challenge-protected,403,https://www.insurance.gov.ph/,Just a moment...,0,,
PH,Philippines,Securities and Exchange Commission,securities,http://www.sec.gov.ph/,challenge-protected,403,https://www.sec.gov.ph/,Just a moment...,0,,
PL,Poland,General Inspector of Financial Information (GIFI),financial_intelligence,http://www.mf.gov.pl/en/ministry-of-finance/aml-ctf/contact,reachable,200,https://www.gov.pl/web/finance,Go to: Ministry of Finance - Portal gov.pl,2,https://www.gov.pl/web/national-revenue-administration/klauzula-przetwarzania-danych-osobowych-udostepnionych-droga-elektroniczna;https://www.gov.pl/web/finance/klauzula-przetwarzania-danych-osobowych-udostepnionych-droga-elektroniczna,
PL,Poland,Narodowy Bank Polski,central_banking;prudential_supervision,https://nbp.pl/en/,challenge-protected,200,https://nbp.pl/en/,,0,,
PL,Poland,Polish Financial Supervision Authority,prudential_supervision;securities;insurance;pensions,http://www.knf.gov.pl/en/,reachable,200,https://www.knf.gov.pl/en,KNF - Komisja Nadzoru Finansowego,0,,
PT,Portugal,Autoridade de Supervisão de Seguros e Fundos de Pensões (ASF),insurance;pensions,http://www.asf.com.pt/,reachable,200,https://www.asf.com.pt/,Início - Site ASF Institucional - ASF,1,https://www.asf.com.pt/infra%C3%A7%C3%B5es-e-san%C3%A7%C3%B5es,
PT,Portugal,Banco de Portugal,central_banking;prudential_supervision,https://www.bportugal.pt/en,access-blocked,403,https://www.bportugal.pt/en,A verificar se a ligação é segura / Checking if the site connection is secure | Banco de Portugal,0,,
PT,Portugal,Comissão do Mercado de Valores Mobiliários,securities,http://www.cmvm.pt/,reachable,200,https://www.cmvm.pt/,,0,,
PT,Portugal,Financial Intelligence Unit Portugal (UIF-Portugal),financial_intelligence,https://www.policiajudiciaria.pt/PortalWeb/page/%7BE6E29429-8228-44A5-8338-9A3F3BCC3986%7D,http-error,404,https://www.policiajudiciaria.pt/PortalWeb/page/%7BE6E29429-8228-44A5-8338-9A3F3BCC3986,Página não encontrada – Polícia Judiciária,4,https://www.policiajudiciaria.pt/dsdi/;https://www.policiajudiciaria.pt/metadata-law-enforcement-conference-photos/;https://www.policiajudiciaria.pt/projetos-financiados__trashed/aida-artificial-intelligence-and-advanced-data-analyitics-for-law-enforcement-agencies/;https://www.policiajudiciaria.pt/projetos-financiados__trashed/i-lead-innovation-law-enforcement-agencys-dialogue/,
QA,Qatar,Qatar Central Bank,central_banking;prudential_supervision;insurance,http://www.qcb.gov.qa/,network-error,,http://www.qcb.gov.qa/,,0,,fetch failed
QA,Qatar,Qatar Financial Centre Regulatory Authority,prudential_supervision;insurance,http://www.qfcra.com/,challenge-protected,200,https://www.qfcra.com/,qfcra,6,https://www.qfcra.com/united-nations-security-council-resolutions-sanctions-and-other-notices/;https://www.qfcra.com/enforcement/;https://www.qfcra.com/enforcement-press-news/;https://www.qfcra.com/privacy-notice/;https://www.qfcra.com/legal-notice/;https://www.qfcra.com/cookies-notice/,
QA,Qatar,Qatar Financial Information Unit (QFIU),financial_intelligence,http://www.qfiu.gov.qa/index.php,network-error,,http://www.qfiu.gov.qa/index.php,,0,,fetch failed
QA,Qatar,Qatar Financial Markets Authority,securities,http://www.qfma.org.qa/,timeout,,http://www.qfma.org.qa/,,0,,The operation was aborted due to timeout
CG,Republic of the Congo,Agence Nationale d’Investigation Financiere (ANIF),financial_intelligence,http://www.anif.cg/,reachable,200,https://www.anif.cg/,Acceuil,0,,
CG,Republic of the Congo,Bank of Central African States,central_banking,https://www.beac.int/,challenge-protected,200,https://www.beac.int/,Accueil - BEAC,2,https://www.beac.int/politique-monetaire/decisions-de-politique-monetaire/;https://www.beac.int/p-des-changes/circulaires-et-decisions/,
CG,Republic of the Congo,Commission de Surveillance du Marché Financier de l'Afrique Centrale (Securities and Exchange Commission of Central Africa),securities,http://www.cosumaf.org/,challenge-protected,403,https://www.cosumaf.org/,Just a moment...,0,,
CG,Republic of the Congo,Conférence Interafricaine des Marchés d'Assurances (CIMA),insurance,http://cima-afrique.org/,reachable,200,https://cima-afrique.org/,CIMA – Conférence Interafricaine des Marchés d’Assurance,2,https://cima-afrique.org/decisions-du-cma/;https://cima-afrique.org/decisions-de-la-crca/,
RO,Romania,Financial Supervisory Authority,securities;insurance;pensions,http://www.asfromania.ro/,network-error,,http://www.asfromania.ro/,,0,,fetch failed
RO,Romania,National Bank of Romania,central_banking;prudential_supervision,https://www.bnro.ro/,reachable,200,https://www.bnr.ro/,BNR Banca Națională a României (BNR),0,,
RO,Romania,National Office for Prevention and Control of Money Laundering (ONPCSB),financial_intelligence,http://www.onpcsb.ro/html/english.php,http-error,404,https://onpcsb.ro/html/english.php,Eroare,0,,
RU,Russia,Central Bank of the Russian Federation,central_banking;prudential_supervision;securities,http://www.cbr.ru/eng/,reachable,200,http://www.cbr.ru/eng/,The Central Bank of the Russian Federation | Bank of Russia,0,,
RU,Russia,Federal Financial Monitoring Service (Rosfinmonitoring),financial_intelligence,http://www.fedsfm.ru/en,timeout,,http://www.fedsfm.ru/en,,0,,The operation was aborted due to timeout
RW,Rwanda,National Bank of Rwanda,central_banking;prudential_supervision;insurance;pensions,http://www.bnr.rw/,reachable,200,https://www.bnr.rw/,National Bank of Rwanda,0,,
RW,Rwanda,The Financial Intelligence Unit (FIU) of the Republic of Rwanda (FIC),financial_intelligence,https://www.fic.gov.rw/,http-error,503,https://www.fic.gov.rw/,,0,,
KN,Saint Kitts and Nevis,Eastern Caribbean Central Bank,central_banking;prudential_supervision,http://www.eccb-centralbank.org/,reachable,200,https://www.eccb-centralbank.org/,Home | Eastern Caribbean Central Bank - Eastern Caribbean Central Bank,0,,
KN,Saint Kitts and Nevis,Financial Intelligence Unit Saint Kitts and Nevis (FIU-SKN),financial_intelligence,https://www.fiu.kn/,network-error,,https://www.fiu.kn/,,0,,fetch failed
LC,Saint Lucia,Eastern Caribbean Central Bank,central_banking;prudential_supervision,http://www.eccb-centralbank.org/,reachable,200,https://www.eccb-centralbank.org/,Home | Eastern Caribbean Central Bank - Eastern Caribbean Central Bank,0,,
LC,Saint Lucia,Financial Intelligence Authority (FIA-Saint Lucia),financial_intelligence,https://www.slufia.com/,challenge-protected,200,https://www.slufia.com/,Home | Financial Intelligence Authority,1,https://www.slufia.com/p/notices-circulars,
VC,Saint Vincent and the Grenadines,Eastern Caribbean Central Bank,central_banking;prudential_supervision,http://www.eccb-centralbank.org/,reachable,200,https://www.eccb-centralbank.org/,Home | Eastern Caribbean Central Bank - Eastern Caribbean Central Bank,0,,
